lat,long,grid_id,incr
10.044999999999998,-61.89500000000001,1_5,0.01
10.055,-61.894999999999996,1_6,0.01
10.065000000000001,-61.894999999999996,1_7,0.01
10.075,-61.894999999999996,1_8,0.01
10.084999999999999,-61.894999999999996,1_9,0.01
10.045,-61.88499999999999,2_5,0.01
10.055,-61.885000000000005,2_6,0.01
10.065000000000001,-61.885000000000005,2_7,0.01
10.075,-61.885000000000005,2_8,0.01
10.085,-61.885000000000005,2_9,0.01
10.095,-61.885000000000005,2_10,0.01
10.055,-61.87499999999999,3_6,0.01
10.065000000000001,-61.87499999999999,3_7,0.01
10.075,-61.87499999999999,3_8,0.01
10.084999999999999,-61.87499999999999,3_9,0.01
10.094999999999999,-61.87499999999999,3_10,0.01
10.065000000000001,-61.865,4_7,0.01
10.075,-61.865,4_8,0.01
10.084999999999999,-61.865,4_9,0.01
10.094999999999999,-61.865,4_10,0.01
10.065000000000001,-61.85499999999999,5_7,0.01
10.075,-61.85499999999999,5_8,0.01
10.084999999999999,-61.85499999999999,5_9,0.01
10.094999999999999,-61.85499999999999,5_10,0.01
10.065000000000001,-61.845000000000006,6_7,0.01
10.075,-61.845000000000006,6_8,0.01
10.085,-61.845000000000006,6_9,0.01
10.095,-61.845000000000006,6_10,0.01
10.105,-61.845000000000006,6_11,0.01
10.075,-61.834999999999994,7_8,0.01
10.084999999999999,-61.834999999999994,7_9,0.01
10.094999999999999,-61.834999999999994,7_10,0.01
10.105,-61.834999999999994,7_11,0.01
10.115,-61.834999999999994,7_12,0.01
10.084999999999999,-61.825,8_9,0.01
10.094999999999999,-61.825,8_10,0.01
10.105,-61.825,8_11,0.01
10.115,-61.825,8_12,0.01
10.125,-61.825,8_13,0.01
10.135000000000002,-61.825,8_14,0.01
10.085,-61.81499999999999,9_9,0.01
10.095,-61.81499999999999,9_10,0.01
10.105,-61.81499999999999,9_11,0.01
10.114999999999998,-61.81499999999999,9_12,0.01
10.125,-61.81499999999999,9_13,0.01
10.135,-61.81499999999999,9_14,0.01
10.084999999999999,-61.805,10_9,0.01
10.094999999999999,-61.805,10_10,0.01
10.105,-61.805,10_11,0.01
10.115,-61.805,10_12,0.01
10.125,-61.80499999999999,10_13,0.01
10.135000000000002,-61.805,10_14,0.01
10.145,-61.805,10_15,0.01
10.084999999999999,-61.79499999999999,11_9,0.01
10.094999999999999,-61.79499999999999,11_10,0.01
10.105,-61.79499999999999,11_11,0.01
10.115,-61.79499999999999,11_12,0.01
10.125,-61.795,11_13,0.01
10.135000000000002,-61.79499999999999,11_14,0.01
10.145,-61.79499999999999,11_15,0.01
10.075,-61.785000000000004,12_8,0.01
10.084999999999999,-61.785000000000004,12_9,0.01
10.094999999999999,-61.785000000000004,12_10,0.01
10.105,-61.785000000000004,12_11,0.01
10.115,-61.785000000000004,12_12,0.01
10.125,-61.785,12_13,0.01
10.135000000000002,-61.785000000000004,12_14,0.01
10.145,-61.785000000000004,12_15,0.01
10.075,-61.77499999999999,13_8,0.01
10.085,-61.77499999999999,13_9,0.01
10.095,-61.77499999999999,13_10,0.01
10.105,-61.77499999999999,13_11,0.01
10.114999999999998,-61.77499999999999,13_12,0.01
10.125,-61.775000000000006,13_13,0.01
10.135,-61.77499999999999,13_14,0.01
10.145000000000001,-61.77499999999999,13_15,0.01
10.084999999999999,-61.76499999999999,14_9,0.01
10.094999999999999,-61.76499999999999,14_10,0.01
10.105,-61.76499999999999,14_11,0.01
10.115,-61.76499999999999,14_12,0.01
10.125,-61.765,14_13,0.01
10.135000000000002,-61.76499999999999,14_14,0.01
10.145,-61.76499999999999,14_15,0.01
10.675,-61.76499999999999,14_68,0.01
10.684999999999997,-61.76499999999999,14_69,0.01
10.084999999999999,-61.75499999999998,15_9,0.01
10.094999999999999,-61.75499999999998,15_10,0.01
10.105,-61.75499999999998,15_11,0.01
10.115,-61.75499999999998,15_12,0.01
10.125,-61.755,15_13,0.01
10.135000000000002,-61.75499999999998,15_14,0.01
10.145,-61.75499999999998,15_15,0.01
10.155000000000001,-61.75499999999998,15_16,0.01
10.675,-61.75499999999998,15_68,0.01
10.684999999999997,-61.75499999999998,15_69,0.01
10.695,-61.75499999999998,15_70,0.01
10.705,-61.755,15_71,0.01
10.084999999999999,-61.745,16_9,0.01
10.094999999999999,-61.745,16_10,0.01
10.105,-61.745,16_11,0.01
10.115,-61.745,16_12,0.01
10.125,-61.745,16_13,0.01
10.135000000000002,-61.745,16_14,0.01
10.145,-61.745,16_15,0.01
10.155000000000001,-61.745,16_16,0.01
10.675,-61.745,16_68,0.01
10.684999999999997,-61.745,16_69,0.01
10.695,-61.745,16_70,0.01
10.085,-61.735,17_9,0.01
10.095,-61.735,17_10,0.01
10.105,-61.735,17_11,0.01
10.114999999999998,-61.735,17_12,0.01
10.125,-61.735,17_13,0.01
10.135,-61.735,17_14,0.01
10.145000000000001,-61.735,17_15,0.01
10.155,-61.735,17_16,0.01
10.684999999999999,-61.735,17_69,0.01
10.694999999999999,-61.735,17_70,0.01
10.705,-61.735,17_71,0.01
10.084999999999999,-61.725,18_9,0.01
10.094999999999999,-61.725,18_10,0.01
10.105,-61.725,18_11,0.01
10.115,-61.725,18_12,0.01
10.125,-61.724999999999994,18_13,0.01
10.135000000000002,-61.725,18_14,0.01
10.145,-61.725,18_15,0.01
10.155000000000001,-61.725,18_16,0.01
10.684999999999997,-61.725,18_69,0.01
10.695,-61.725,18_70,0.01
10.705,-61.724999999999994,18_71,0.01
10.084999999999999,-61.714999999999996,19_9,0.01
10.094999999999999,-61.714999999999996,19_10,0.01
10.105,-61.714999999999996,19_11,0.01
10.115,-61.714999999999996,19_12,0.01
10.125,-61.715,19_13,0.01
10.135000000000002,-61.714999999999996,19_14,0.01
10.145,-61.714999999999996,19_15,0.01
10.155000000000001,-61.714999999999996,19_16,0.01
10.165,-61.714999999999996,19_17,0.01
10.684999999999997,-61.714999999999996,19_69,0.01
10.695,-61.714999999999996,19_70,0.01
10.705,-61.715,19_71,0.01
10.085,-61.705,20_9,0.01
10.095,-61.705,20_10,0.01
10.105,-61.705,20_11,0.01
10.114999999999998,-61.705,20_12,0.01
10.125,-61.705,20_13,0.01
10.135,-61.705,20_14,0.01
10.145000000000001,-61.705,20_15,0.01
10.155,-61.705,20_16,0.01
10.164999999999997,-61.705,20_17,0.01
10.205,-61.705,20_21,0.01
10.215,-61.705,20_22,0.01
10.684999999999999,-61.705,20_69,0.01
