lat,long,grid_id,incr
10.21,-61.230000000000004,34_11,0.02
10.23,-61.23,34_12,0.02
10.25,-61.23,34_13,0.02
10.27,-61.23,34_14,0.02
10.29,-61.230000000000004,34_15,0.02
10.31,-61.23,34_16,0.02
10.33,-61.23,34_17,0.02
10.35,-61.23,34_18,0.02
10.370000000000001,-61.230000000000004,34_19,0.02
10.39,-61.23,34_20,0.02
10.41,-61.23,34_21,0.02
10.43,-61.23,34_22,0.02
10.450000000000001,-61.230000000000004,34_23,0.02
10.469999999999999,-61.23,34_24,0.02
10.49,-61.23,34_25,0.02
10.51,-61.23,34_26,0.02
10.53,-61.23,34_27,0.02
10.550000000000002,-61.230000000000004,34_28,0.02
10.57,-61.23,34_29,0.02
10.59,-61.23,34_30,0.02
10.61,-61.23,34_31,0.02
10.629999999999999,-61.230000000000004,34_32,0.02
10.649999999999999,-61.23,34_33,0.02
10.67,-61.23,34_34,0.02
10.690000000000001,-61.23,34_35,0.02
10.710000000000003,-61.230000000000004,34_36,0.02
10.73,-61.23,34_37,0.02
10.750000000000002,-61.23,34_38,0.02
10.77,-61.23,34_39,0.02
10.79,-61.230000000000004,34_40,0.02
10.07,-61.21000000000001,35_4,0.02
10.09,-61.21000000000001,35_5,0.02
10.110000000000001,-61.21000000000001,35_6,0.02
10.129999999999999,-61.21000000000001,35_7,0.02
10.15,-61.21000000000001,35_8,0.02
10.17,-61.21000000000001,35_9,0.02
10.19,-61.21000000000001,35_10,0.02
10.21,-61.21000000000001,35_11,0.02
10.23,-61.21000000000001,35_12,0.02
10.25,-61.21000000000001,35_13,0.02
10.27,-61.21000000000001,35_14,0.02
10.29,-61.21000000000001,35_15,0.02
10.31,-61.21000000000001,35_16,0.02
10.33,-61.21000000000001,35_17,0.02
10.35,-61.21000000000001,35_18,0.02
10.370000000000001,-61.21000000000001,35_19,0.02
10.39,-61.21000000000001,35_20,0.02
10.41,-61.21000000000001,35_21,0.02
10.43,-61.21000000000001,35_22,0.02
10.450000000000001,-61.21000000000001,35_23,0.02
10.469999999999999,-61.21000000000001,35_24,0.02
10.49,-61.21000000000001,35_25,0.02
10.51,-61.21000000000001,35_26,0.02
10.53,-61.21000000000001,35_27,0.02
10.550000000000002,-61.21000000000001,35_28,0.02
10.57,-61.21000000000001,35_29,0.02
10.59,-61.21000000000001,35_30,0.02
10.61,-61.21000000000001,35_31,0.02
10.629999999999999,-61.21000000000001,35_32,0.02
10.649999999999999,-61.21000000000001,35_33,0.02
10.67,-61.21000000000001,35_34,0.02
10.690000000000001,-61.21000000000001,35_35,0.02
10.710000000000003,-61.21000000000001,35_36,0.02
10.73,-61.21000000000001,35_37,0.02
10.750000000000002,-61.21000000000001,35_38,0.02
10.77,-61.21000000000001,35_39,0.02
10.79,-61.21000000000001,35_40,0.02
10.07,-61.18999999999999,36_4,0.02
10.09,-61.18999999999999,36_5,0.02
10.109999999999998,-61.18999999999999,36_6,0.02
10.129999999999997,-61.19,36_7,0.02
10.15,-61.18999999999999,36_8,0.02
10.17,-61.18999999999999,36_9,0.02
10.19,-61.18999999999999,36_10,0.02
10.209999999999999,-61.19,36_11,0.02
10.23,-61.18999999999999,36_12,0.02
10.25,-61.18999999999999,36_13,0.02
10.27,-61.18999999999999,36_14,0.02
10.290000000000001,-61.19,36_15,0.02
10.309999999999999,-61.18999999999999,36_16,0.02
10.33,-61.18999999999999,36_17,0.02
10.35,-61.18999999999999,36_18,0.02
10.370000000000001,-61.19,36_19,0.02
10.39,-61.18999999999999,36_20,0.02
10.41,-61.18999999999999,36_21,0.02
10.429999999999998,-61.18999999999999,36_22,0.02
10.45,-61.19,36_23,0.02
10.47,-61.18999999999999,36_24,0.02
10.49,-61.18999999999999,36_25,0.02
10.51,-61.18999999999999,36_26,0.02
10.53,-61.18999999999999,36_27,0.02
10.55,-61.19,36_28,0.02
10.57,-61.18999999999999,36_29,0.02
10.59,-61.18999999999999,36_30,0.02
10.61,-61.18999999999999,36_31,0.02
10.629999999999999,-61.19,36_32,0.02
10.65,-61.18999999999999,36_33,0.02
10.67,-61.18999999999999,36_34,0.02
10.690000000000001,-61.18999999999999,36_35,0.02
10.71,-61.19,36_36,0.02
10.73,-61.18999999999999,36_37,0.02
10.749999999999998,-61.18999999999999,36_38,0.02
10.770000000000001,-61.18999999999999,36_39,0.02
10.79,-61.19,36_40,0.02
10.81,-61.18999999999999,36_41,0.02
10.07,-61.169999999999995,37_4,0.02
10.09,-61.169999999999995,37_5,0.02
10.110000000000001,-61.169999999999995,37_6,0.02
10.129999999999999,-61.169999999999995,37_7,0.02
10.15,-61.169999999999995,37_8,0.02
10.17,-61.169999999999995,37_9,0.02
10.19,-61.169999999999995,37_10,0.02
10.21,-61.169999999999995,37_11,0.02
10.23,-61.169999999999995,37_12,0.02
10.25,-61.169999999999995,37_13,0.02
10.27,-61.169999999999995,37_14,0.02
10.29,-61.169999999999995,37_15,0.02
10.31,-61.169999999999995,37_16,0.02
10.33,-61.169999999999995,37_17,0.02
10.35,-61.169999999999995,37_18,0.02
10.370000000000001,-61.169999999999995,37_19,0.02
10.39,-61.169999999999995,37_20,0.02
10.41,-61.169999999999995,37_21,0.02
10.43,-61.169999999999995,37_22,0.02
10.450000000000001,-61.169999999999995,37_23,0.02
10.469999999999999,-61.169999999999995,37_24,0.02
10.49,-61.169999999999995,37_25,0.02
10.51,-61.169999999999995,37_26,0.02
10.53,-61.169999999999995,37_27,0.02
10.550000000000002,-61.169999999999995,37_28,0.02
10.57,-61.169999999999995,37_29,0.02
10.59,-61.169999999999995,37_30,0.02
10.61,-61.169999999999995,37_31,0.02
10.629999999999999,-61.169999999999995,37_32,0.02
10.649999999999999,-61.169999999999995,37_33,0.02
10.67,-61.169999999999995,37_34,0.02
10.690000000000001,-61.169999999999995,37_35,0.02
10.710000000000003,-61.169999999999995,37_36,0.02
10.73,-61.169999999999995,37_37,0.02
10.750000000000002,-61.169999999999995,37_38,0.02
10.77,-61.169999999999995,37_39,0.02
10.79,-61.169999999999995,37_40,0.02
10.81,-61.169999999999995,37_41,0.02
10.07,-61.14999999999999,38_4,0.02
10.09,-61.14999999999999,38_5,0.02
10.109999999999998,-61.14999999999999,38_6,0.02
10.129999999999997,-61.149999999999984,38_7,0.02
10.15,-61.14999999999999,38_8,0.02
10.17,-61.14999999999999,38_9,0.02
10.19,-61.14999999999999,38_10,0.02
10.209999999999999,-61.149999999999984,38_11,0.02
10.23,-61.14999999999999,38_12,0.02
10.25,-61.14999999999999,38_13,0.02
10.27,-61.14999999999999,38_14,0.02
10.290000000000001,-61.149999999999984,38_15,0.02
10.309999999999999,-61.14999999999999,38_16,0.02
10.33,-61.14999999999999,38_17,0.02
10.35,-61.14999999999999,38_18,0.02
10.370000000000001,-61.149999999999984,38_19,0.02
10.39,-61.14999999999999,38_20,0.02
10.41,-61.14999999999999,38_21,0.02
10.429999999999998,-61.14999999999999,38_22,0.02
10.45,-61.149999999999984,38_23,0.02
10.47,-61.14999999999999,38_24,0.02
10.49,-61.14999999999999,38_25,0.02
10.51,-61.14999999999999,38_26,0.02
10.53,-61.14999999999999,38_27,0.02
10.55,-61.149999999999984,38_28,0.02
10.57,-61.14999999999999,38_29,0.02
10.59,-61.14999999999999,38_30,0.02
10.61,-61.14999999999999,38_31,0.02
10.629999999999999,-61.149999999999984,38_32,0.02
10.65,-61.14999999999999,38_33,0.02
10.67,-61.14999999999999,38_34,0.02
10.690000000000001,-61.14999999999999,38_35,0.02
10.71,-61.149999999999984,38_36,0.02
10.73,-61.14999999999999,38_37,0.02
10.749999999999998,-61.14999999999999,38_38,0.02
10.770000000000001,-61.14999999999999,38_39,0.02
10.79,-61.149999999999984,38_40,0.02
10.81,-61.14999999999999,38_41,0.02
10.83,-61.14999999999999,38_42,0.02
10.09,-61.13000000000001,39_5,0.02
10.110000000000001,-61.13000000000001,39_6,0.02
10.129999999999999,-61.129999999999995,39_7,0.02
10.15,-61.13000000000001,39_8,0.02
10.17,-61.13000000000001,39_9,0.02
10.19,-61.13000000000001,39_10,0.02
10.21,-61.129999999999995,39_11,0.02
10.23,-61.13000000000001,39_12,0.02
10.25,-61.13000000000001,39_13,0.02
10.27,-61.13000000000001,39_14,0.02
10.29,-61.129999999999995,39_15,0.02
10.31,-61.13000000000001,39_16,0.02
10.33,-61.13000000000001,39_17,0.02
10.35,-61.13000000000001,39_18,0.02
10.370000000000001,-61.129999999999995,39_19,0.02
10.39,-61.13000000000001,39_20,0.02
10.41,-61.13000000000001,39_21,0.02
10.43,-61.13000000000001,39_22,0.02
10.450000000000001,-61.129999999999995,39_23,0.02
10.469999999999999,-61.13000000000001,39_24,0.02
10.49,-61.13000000000001,39_25,0.02
10.51,-61.13000000000001,39_26,0.02
10.53,-61.13000000000001,39_27,0.02
10.550000000000002,-61.129999999999995,39_28,0.02
10.57,-61.13000000000001,39_29,0.02
10.59,-61.13000000000001,39_30,0.02
10.61,-61.13000000000001,39_31,0.02
10.629999999999999,-61.129999999999995,39_32,0.02
10.649999999999999,-61.13000000000001,39_33,0.02
10.67,-61.13000000000001,39_34,0.02
10.690000000000001,-61.13000000000001,39_35,0.02
10.710000000000003,-61.129999999999995,39_36,0.02
10.73,-61.13000000000001,39_37,0.02
10.750000000000002,-61.13000000000001,39_38,0.02
10.77,-61.13000000000001,39_39,0.02
10.79,-61.129999999999995,39_40,0.02
10.81,-61.13000000000001,39_41,0.02
10.830000000000002,-61.13000000000001,39_42,0.02
10.09,-61.10999999999999,40_5,0.02
10.109999999999998,-61.10999999999999,40_6,0.02
10.129999999999997,-61.11,40_7,0.02
10.15,-61.10999999999999,40_8,0.02
10.17,-61.10999999999999,40_9,0.02
10.19,-61.10999999999999,40_10,0.02
10.209999999999999,-61.11,40_11,0.02
10.23,-61.10999999999999,40_12,0.02
10.25,-61.10999999999999,40_13,0.02
10.27,-61.10999999999999,40_14,0.02
10.290000000000001,-61.11,40_15,0.02
10.309999999999999,-61.10999999999999,40_16,0.02
10.33,-61.10999999999999,40_17,0.02
10.35,-61.10999999999999,40_18,0.02
10.370000000000001,-61.11,40_19,0.02
10.39,-61.10999999999999,40_20,0.02
10.41,-61.10999999999999,40_21,0.02
10.429999999999998,-61.10999999999999,40_22,0.02
10.45,-61.11,40_23,0.02
10.47,-61.10999999999999,40_24,0.02
10.49,-61.10999999999999,40_25,0.02
10.51,-61.10999999999999,40_26,0.02
10.53,-61.10999999999999,40_27,0.02
10.55,-61.11,40_28,0.02
10.57,-61.10999999999999,40_29,0.02
10.59,-61.10999999999999,40_30,0.02
10.61,-61.10999999999999,40_31,0.02
10.629999999999999,-61.11,40_32,0.02
10.65,-61.10999999999999,40_33,0.02
10.67,-61.10999999999999,40_34,0.02
10.690000000000001,-61.10999999999999,40_35,0.02
10.71,-61.11,40_36,0.02
10.73,-61.10999999999999,40_37,0.02
10.749999999999998,-61.10999999999999,40_38,0.02
10.770000000000001,-61.10999999999999,40_39,0.02
10.79,-61.11,40_40,0.02
10.81,-61.10999999999999,40_41,0.02
10.83,-61.10999999999999,40_42,0.02
10.110000000000001,-61.089999999999996,41_6,0.02
10.129999999999999,-61.089999999999996,41_7,0.02
10.15,-61.089999999999996,41_8,0.02
10.17,-61.089999999999996,41_9,0.02
10.19,-61.089999999999996,41_10,0.02
10.21,-61.089999999999996,41_11,0.02
10.23,-61.089999999999996,41_12,0.02
10.25,-61.089999999999996,41_13,0.02
10.27,-61.089999999999996,41_14,0.02
10.29,-61.089999999999996,41_15,0.02
10.31,-61.089999999999996,41_16,0.02
10.33,-61.089999999999996,41_17,0.02
10.35,-61.089999999999996,41_18,0.02
10.370000000000001,-61.089999999999996,41_19,0.02
10.39,-61.089999999999996,41_20,0.02
10.41,-61.089999999999996,41_21,0.02
10.43,-61.089999999999996,41_22,0.02
10.450000000000001,-61.089999999999996,41_23,0.02
10.469999999999999,-61.089999999999996,41_24,0.02
10.49,-61.089999999999996,41_25,0.02
10.51,-61.089999999999996,41_26,0.02
10.53,-61.089999999999996,41_27,0.02
10.550000000000002,-61.089999999999996,41_28,0.02
10.57,-61.089999999999996,41_29,0.02
10.59,-61.089999999999996,41_30,0.02
10.61,-61.089999999999996,41_31,0.02
10.629999999999999,-61.089999999999996,41_32,0.02
10.649999999999999,-61.089999999999996,41_33,0.02
10.67,-61.089999999999996,41_34,0.02
10.690000000000001,-61.089999999999996,41_35,0.02
10.710000000000003,-61.089999999999996,41_36,0.02
10.73,-61.089999999999996,41_37,0.02
10.750000000000002,-61.089999999999996,41_38,0.02
10.77,-61.089999999999996,41_39,0.02
10.79,-61.089999999999996,41_40,0.02
10.81,-61.089999999999996,41_41,0.02
10.830000000000002,-61.089999999999996,41_42,0.02
10.110000000000001,-61.07,42_6,0.02
10.129999999999999,-61.069999999999986,42_7,0.02
10.15,-61.07,42_8,0.02
10.17,-61.07,42_9,0.02
10.19,-61.07,42_10,0.02
10.21,-61.069999999999986,42_11,0.02
10.23,-61.07,42_12,0.02
10.25,-61.07,42_13,0.02
10.27,-61.07,42_14,0.02
10.29,-61.069999999999986,42_15,0.02
10.31,-61.07,42_16,0.02
10.33,-61.07,42_17,0.02
10.35,-61.07,42_18,0.02
10.370000000000001,-61.069999999999986,42_19,0.02
10.39,-61.07,42_20,0.02
10.41,-61.07,42_21,0.02
10.43,-61.07,42_22,0.02
10.450000000000001,-61.069999999999986,42_23,0.02
10.469999999999999,-61.07,42_24,0.02
10.49,-61.07,42_25,0.02
10.51,-61.07,42_26,0.02
10.53,-61.07,42_27,0.02
10.550000000000002,-61.069999999999986,42_28,0.02
10.57,-61.07,42_29,0.02
10.59,-61.07,42_30,0.02
10.61,-61.07,42_31,0.02
10.629999999999999,-61.069999999999986,42_32,0.02
10.649999999999999,-61.07,42_33,0.02
10.67,-61.07,42_34,0.02
10.690000000000001,-61.07,42_35,0.02
10.710000000000003,-61.069999999999986,42_36,0.02
10.73,-61.07,42_37,0.02
10.750000000000002,-61.07,42_38,0.02
10.77,-61.07,42_39,0.02
10.79,-61.069999999999986,42_40,0.02
10.81,-61.07,42_41,0.02
10.830000000000002,-61.07,42_42,0.02
10.109999999999998,-61.05000000000001,43_6,0.02
10.129999999999997,-61.04999999999999,43_7,0.02
10.15,-61.05000000000001,43_8,0.02
10.17,-61.05000000000001,43_9,0.02
10.19,-61.05000000000001,43_10,0.02
10.209999999999999,-61.04999999999999,43_11,0.02
10.23,-61.05000000000001,43_12,0.02
10.25,-61.05000000000001,43_13,0.02
10.27,-61.05000000000001,43_14,0.02
10.290000000000001,-61.04999999999999,43_15,0.02
10.309999999999999,-61.05000000000001,43_16,0.02
10.33,-61.05000000000001,43_17,0.02
10.35,-61.05000000000001,43_18,0.02
10.370000000000001,-61.04999999999999,43_19,0.02
10.39,-61.05000000000001,43_20,0.02
10.41,-61.05000000000001,43_21,0.02
10.429999999999998,-61.05000000000001,43_22,0.02
10.45,-61.04999999999999,43_23,0.02
10.47,-61.05000000000001,43_24,0.02
10.49,-61.05000000000001,43_25,0.02
10.51,-61.05000000000001,43_26,0.02
10.53,-61.05000000000001,43_27,0.02
10.55,-61.04999999999999,43_28,0.02
10.57,-61.05000000000001,43_29,0.02
10.59,-61.05000000000001,43_30,0.02
10.61,-61.05000000000001,43_31,0.02
10.629999999999999,-61.04999999999999,43_32,0.02
10.65,-61.05000000000001,43_33,0.02
10.67,-61.05000000000001,43_34,0.02
10.690000000000001,-61.05000000000001,43_35,0.02
10.71,-61.04999999999999,43_36,0.02
10.73,-61.05000000000001,43_37,0.02
10.749999999999998,-61.05000000000001,43_38,0.02
10.770000000000001,-61.05000000000001,43_39,0.02
10.79,-61.04999999999999,43_40,0.02
10.81,-61.05000000000001,43_41,0.02
10.83,-61.05000000000001,43_42,0.02
10.85,-61.05000000000001,43_43,0.02
10.15,-61.02999999999999,44_8,0.02
10.17,-61.02999999999999,44_9,0.02
10.19,-61.02999999999999,44_10,0.02
10.21,-61.029999999999994,44_11,0.02
10.23,-61.02999999999999,44_12,0.02
10.25,-61.02999999999999,44_13,0.02
10.27,-61.02999999999999,44_14,0.02
10.29,-61.029999999999994,44_15,0.02
10.31,-61.02999999999999,44_16,0.02
10.33,-61.02999999999999,44_17,0.02
10.35,-61.02999999999999,44_18,0.02
10.370000000000001,-61.029999999999994,44_19,0.02
10.39,-61.02999999999999,44_20,0.02
10.41,-61.02999999999999,44_21,0.02
10.43,-61.02999999999999,44_22,0.02
10.450000000000001,-61.029999999999994,44_23,0.02
10.469999999999999,-61.02999999999999,44_24,0.02
10.51,-61.02999999999999,44_26,0.02
10.53,-61.02999999999999,44_27,0.02
10.550000000000002,-61.029999999999994,44_28,0.02
10.57,-61.02999999999999,44_29,0.02
10.59,-61.02999999999999,44_30,0.02
10.61,-61.02999999999999,44_31,0.02
10.629999999999999,-61.029999999999994,44_32,0.02
10.649999999999999,-61.02999999999999,44_33,0.02
10.67,-61.02999999999999,44_34,0.02
10.690000000000001,-61.02999999999999,44_35,0.02
10.710000000000003,-61.029999999999994,44_36,0.02
10.73,-61.02999999999999,44_37,0.02
10.750000000000002,-61.02999999999999,44_38,0.02
10.77,-61.02999999999999,44_39,0.02
10.79,-61.029999999999994,44_40,0.02
10.81,-61.02999999999999,44_41,0.02
10.830000000000002,-61.02999999999999,44_42,0.02
10.850000000000001,-61.02999999999999,44_43,0.02
10.129999999999997,-61.00999999999999,45_7,0.02
10.15,-61.010000000000005,45_8,0.02
10.17,-61.010000000000005,45_9,0.02
10.19,-61.010000000000005,45_10,0.02
10.209999999999999,-61.00999999999999,45_11,0.02
10.23,-61.010000000000005,45_12,0.02
10.25,-61.010000000000005,45_13,0.02
10.27,-61.010000000000005,45_14,0.02
10.290000000000001,-61.00999999999999,45_15,0.02
10.309999999999999,-61.010000000000005,45_16,0.02
10.33,-61.010000000000005,45_17,0.02
10.35,-61.010000000000005,45_18,0.02
10.370000000000001,-61.00999999999999,45_19,0.02
10.39,-61.010000000000005,45_20,0.02
10.53,-61.010000000000005,45_27,0.02
10.55,-61.00999999999999,45_28,0.02
10.57,-61.010000000000005,45_29,0.02
10.71,-61.00999999999999,45_36,0.02
10.73,-61.010000000000005,45_37,0.02
10.749999999999998,-61.010000000000005,45_38,0.02
10.770000000000001,-61.010000000000005,45_39,0.02
10.79,-61.00999999999999,45_40,0.02
10.81,-61.010000000000005,45_41,0.02
10.83,-61.010000000000005,45_42,0.02
10.85,-61.010000000000005,45_43,0.02
10.99,-61.010000000000005,45_50,0.02
11.01,-61.010000000000005,45_51,0.02
10.129999999999999,-60.989999999999995,46_7,0.02
10.15,-60.989999999999995,46_8,0.02
10.17,-60.989999999999995,46_9,0.02
10.25,-60.989999999999995,46_13,0.02
10.27,-60.989999999999995,46_14,0.02
10.29,-60.989999999999995,46_15,0.02
10.31,-60.989999999999995,46_16,0.02
10.33,-60.989999999999995,46_17,0.02
10.35,-60.989999999999995,46_18,0.02
10.710000000000003,-60.989999999999995,46_36,0.02
10.73,-60.989999999999995,46_37,0.02
10.750000000000002,-60.989999999999995,46_38,0.02
10.77,-60.989999999999995,46_39,0.02
10.79,-60.989999999999995,46_40,0.02
10.81,-60.989999999999995,46_41,0.02
10.830000000000002,-60.989999999999995,46_42,0.02
10.99,-60.989999999999995,46_50,0.02
11.009999999999998,-60.989999999999995,46_51,0.02
10.33,-60.97,47_17,0.02
10.35,-60.97,47_18,0.02
10.73,-60.97,47_37,0.02
10.749999999999998,-60.97,47_38,0.02
10.770000000000001,-60.97,47_39,0.02
10.79,-60.96999999999999,47_40,0.02
10.81,-60.97,47_41,0.02
10.83,-60.97,47_42,0.02
10.750000000000002,-60.949999999999996,48_38,0.02
10.77,-60.949999999999996,48_39,0.02
10.79,-60.95,48_40,0.02
10.81,-60.949999999999996,48_41,0.02
10.830000000000002,-60.949999999999996,48_42,0.02
10.850000000000001,-60.949999999999996,48_43,0.02
10.79,-60.93000000000001,49_40,0.02
10.81,-60.93,49_41,0.02
10.83,-60.93,49_42,0.02
10.85,-60.93,49_43,0.02
10.81,-60.91,50_41,0.02
10.830000000000002,-60.91,50_42,0.02
11.15,-60.85,53_58,0.02
11.17,-60.85,53_59,0.02
11.149999999999999,-60.82999999999999,54_58,0.02
11.17,-60.82999999999999,54_59,0.02
11.13,-60.809999999999995,55_57,0.02
11.15,-60.809999999999995,55_58,0.02
11.17,-60.809999999999995,55_59,0.02
11.19,-60.809999999999995,55_60,0.02
11.13,-60.79000000000001,56_57,0.02
11.149999999999999,-60.79000000000001,56_58,0.02
11.17,-60.79000000000001,56_59,0.02
11.190000000000001,-60.79000000000001,56_60,0.02
11.21,-60.78999999999999,56_61,0.02
11.23,-60.79000000000001,56_62,0.02
11.15,-60.769999999999996,57_58,0.02
11.17,-60.769999999999996,57_59,0.02
11.19,-60.769999999999996,57_60,0.02
11.21,-60.76999999999999,57_61,0.02
11.23,-60.769999999999996,57_62,0.02
11.17,-60.75000000000001,58_59,0.02
11.190000000000001,-60.75000000000001,58_60,0.02
11.21,-60.75,58_61,0.02
11.23,-60.75000000000001,58_62,0.02
11.25,-60.75000000000001,58_63,0.02
11.17,-60.73000000000001,59_59,0.02
11.19,-60.73000000000001,59_60,0.02
11.21,-60.730000000000004,59_61,0.02
11.23,-60.73000000000001,59_62,0.02
11.25,-60.73000000000001,59_63,0.02
11.27,-60.73000000000001,59_64,0.02
11.17,-60.709999999999994,60_59,0.02
11.19,-60.709999999999994,60_60,0.02
11.21,-60.70999999999999,60_61,0.02
11.23,-60.709999999999994,60_62,0.02
11.25,-60.709999999999994,60_63,0.02
11.27,-60.709999999999994,60_64,0.02
11.17,-60.690000000000005,61_59,0.02
11.190000000000001,-60.690000000000005,61_60,0.02
11.21,-60.690000000000005,61_61,0.02
11.23,-60.690000000000005,61_62,0.02
11.25,-60.690000000000005,61_63,0.02
11.27,-60.690000000000005,61_64,0.02
11.29,-60.690000000000005,61_65,0.02
11.19,-60.67,62_60,0.02
11.21,-60.67000000000001,62_61,0.02
11.23,-60.67,62_62,0.02
11.25,-60.67,62_63,0.02
11.27,-60.67,62_64,0.02
11.289999999999997,-60.67000000000001,62_65,0.02
11.31,-60.67,62_66,0.02
11.190000000000001,-60.650000000000006,63_60,0.02
11.21,-60.65,63_61,0.02
11.23,-60.650000000000006,63_62,0.02
11.25,-60.650000000000006,63_63,0.02
11.27,-60.650000000000006,63_64,0.02
11.29,-60.65,63_65,0.02
11.31,-60.650000000000006,63_66,0.02
11.19,-60.62999999999999,64_60,0.02
11.21,-60.629999999999995,64_61,0.02
11.23,-60.62999999999999,64_62,0.02
11.25,-60.62999999999999,64_63,0.02
11.27,-60.62999999999999,64_64,0.02
11.289999999999997,-60.629999999999995,64_65,0.02
11.31,-60.62999999999999,64_66,0.02
11.21,-60.61,65_61,0.02
11.23,-60.61,65_62,0.02
11.25,-60.61,65_63,0.02
11.27,-60.61,65_64,0.02
11.29,-60.61,65_65,0.02
11.31,-60.61,65_66,0.02
11.330000000000002,-60.61,65_67,0.02
11.21,-60.589999999999996,66_61,0.02
11.23,-60.589999999999996,66_62,0.02
11.25,-60.589999999999996,66_63,0.02
11.27,-60.589999999999996,66_64,0.02
11.289999999999997,-60.589999999999996,66_65,0.02
11.31,-60.589999999999996,66_66,0.02
11.33,-60.589999999999996,66_67,0.02
11.23,-60.56999999999998,67_62,0.02
11.25,-60.56999999999998,67_63,0.02
11.27,-60.56999999999998,67_64,0.02
11.289999999999997,-60.57,67_65,0.02
11.31,-60.56999999999998,67_66,0.02
11.33,-60.56999999999998,67_67,0.02
11.23,-60.55,68_62,0.02
11.25,-60.55,68_63,0.02
11.27,-60.55,68_64,0.02
11.29,-60.55,68_65,0.02
11.31,-60.55,68_66,0.02
11.330000000000002,-60.55,68_67,0.02
11.35,-60.55,68_68,0.02
11.25,-60.53,69_63,0.02
11.27,-60.53,69_64,0.02
11.289999999999997,-60.53,69_65,0.02
11.31,-60.53,69_66,0.02
11.33,-60.53,69_67,0.02
11.35,-60.53,69_68,0.02
11.29,-60.510000000000005,70_65,0.02
11.31,-60.50999999999999,70_66,0.02
11.330000000000002,-60.50999999999999,70_67,0.02
11.35,-60.50999999999999,70_68,0.02
