lat,long,grid_id,incr
10.135000000000002,-61.495,14_5,0.03
10.165,-61.495,14_6,0.03
10.195,-61.495,14_7,0.03
10.225000000000001,-61.495,14_8,0.03
10.254999999999999,-61.495,14_9,0.03
10.374999999999998,-61.495,14_13,0.03
10.405000000000001,-61.495,14_14,0.03
10.434999999999999,-61.495,14_15,0.03
10.465,-61.495,14_16,0.03
10.585,-61.495,14_20,0.03
10.614999999999998,-61.495,14_21,0.03
10.645000000000001,-61.495,14_22,0.03
10.675,-61.495,14_23,0.03
10.705000000000002,-61.495,14_24,0.03
10.735000000000001,-61.495,14_25,0.03
10.765000000000002,-61.495,14_26,0.03
10.075,-61.464999999999996,15_3,0.03
10.105,-61.464999999999996,15_4,0.03
10.135000000000002,-61.465,15_5,0.03
10.165,-61.464999999999996,15_6,0.03
10.195,-61.465,15_7,0.03
10.225000000000001,-61.464999999999996,15_8,0.03
10.254999999999999,-61.464999999999996,15_9,0.03
10.285,-61.465,15_10,0.03
10.315000000000001,-61.464999999999996,15_11,0.03
10.344999999999999,-61.464999999999996,15_12,0.03
10.374999999999998,-61.465,15_13,0.03
10.405000000000001,-61.464999999999996,15_14,0.03
10.434999999999999,-61.464999999999996,15_15,0.03
10.465,-61.465,15_16,0.03
10.495000000000001,-61.464999999999996,15_17,0.03
10.524999999999999,-61.464999999999996,15_18,0.03
10.555000000000001,-61.465,15_19,0.03
10.585,-61.464999999999996,15_20,0.03
10.614999999999998,-61.465,15_21,0.03
10.645000000000001,-61.464999999999996,15_22,0.03
10.675,-61.464999999999996,15_23,0.03
10.705000000000002,-61.465,15_24,0.03
10.735000000000001,-61.464999999999996,15_25,0.03
10.765000000000002,-61.464999999999996,15_26,0.03
10.075,-61.434999999999995,16_3,0.03
10.104999999999999,-61.434999999999995,16_4,0.03
10.135000000000002,-61.434999999999995,16_5,0.03
10.165,-61.434999999999995,16_6,0.03
10.195000000000002,-61.434999999999995,16_7,0.03
10.225000000000001,-61.434999999999995,16_8,0.03
10.254999999999999,-61.434999999999995,16_9,0.03
10.285,-61.434999999999995,16_10,0.03
10.315,-61.434999999999995,16_11,0.03
10.344999999999997,-61.434999999999995,16_12,0.03
10.374999999999998,-61.434999999999995,16_13,0.03
10.405000000000001,-61.434999999999995,16_14,0.03
10.434999999999999,-61.434999999999995,16_15,0.03
10.465,-61.434999999999995,16_16,0.03
10.495,-61.434999999999995,16_17,0.03
10.524999999999999,-61.434999999999995,16_18,0.03
10.555,-61.434999999999995,16_19,0.03
10.585,-61.434999999999995,16_20,0.03
10.615,-61.434999999999995,16_21,0.03
10.645000000000001,-61.434999999999995,16_22,0.03
10.674999999999999,-61.434999999999995,16_23,0.03
10.705,-61.434999999999995,16_24,0.03
10.735,-61.434999999999995,16_25,0.03
10.765,-61.434999999999995,16_26,0.03
10.075,-61.405,17_3,0.03
10.105,-61.405,17_4,0.03
10.135000000000002,-61.40500000000001,17_5,0.03
10.165,-61.405,17_6,0.03
10.195,-61.40500000000001,17_7,0.03
10.225000000000001,-61.405,17_8,0.03
10.254999999999999,-61.405,17_9,0.03
10.285,-61.40500000000001,17_10,0.03
10.315000000000001,-61.405,17_11,0.03
10.344999999999999,-61.405,17_12,0.03
10.374999999999998,-61.40500000000001,17_13,0.03
10.405000000000001,-61.405,17_14,0.03
10.434999999999999,-61.405,17_15,0.03
10.465,-61.40500000000001,17_16,0.03
10.495000000000001,-61.405,17_17,0.03
10.524999999999999,-61.405,17_18,0.03
10.555000000000001,-61.40500000000001,17_19,0.03
10.585,-61.405,17_20,0.03
10.614999999999998,-61.40500000000001,17_21,0.03
10.645000000000001,-61.405,17_22,0.03
10.675,-61.405,17_23,0.03
10.705000000000002,-61.40500000000001,17_24,0.03
10.735000000000001,-61.405,17_25,0.03
10.765000000000002,-61.405,17_26,0.03
10.795,-61.40500000000001,17_27,0.03
10.075,-61.375,18_3,0.03
10.105,-61.375,18_4,0.03
10.135000000000002,-61.37499999999999,18_5,0.03
10.165,-61.375,18_6,0.03
10.195,-61.37499999999999,18_7,0.03
10.225000000000001,-61.375,18_8,0.03
10.254999999999999,-61.375,18_9,0.03
10.285,-61.37499999999999,18_10,0.03
10.315000000000001,-61.375,18_11,0.03
10.344999999999999,-61.375,18_12,0.03
10.374999999999998,-61.37499999999999,18_13,0.03
10.405000000000001,-61.375,18_14,0.03
10.434999999999999,-61.375,18_15,0.03
10.465,-61.37499999999999,18_16,0.03
10.495000000000001,-61.375,18_17,0.03
10.524999999999999,-61.375,18_18,0.03
10.555000000000001,-61.37499999999999,18_19,0.03
10.585,-61.375,18_20,0.03
10.614999999999998,-61.37499999999999,18_21,0.03
10.645000000000001,-61.375,18_22,0.03
10.675,-61.375,18_23,0.03
10.705000000000002,-61.37499999999999,18_24,0.03
10.735000000000001,-61.375,18_25,0.03
10.765000000000002,-61.375,18_26,0.03
10.795,-61.37499999999999,18_27,0.03
10.825,-61.375,18_28,0.03
10.075,-61.345000000000006,19_3,0.03
10.105,-61.345000000000006,19_4,0.03
10.135000000000002,-61.345,19_5,0.03
10.165,-61.345000000000006,19_6,0.03
10.195,-61.345,19_7,0.03
10.225000000000001,-61.345000000000006,19_8,0.03
10.254999999999999,-61.345000000000006,19_9,0.03
10.285,-61.345,19_10,0.03
10.315000000000001,-61.345000000000006,19_11,0.03
10.344999999999999,-61.345000000000006,19_12,0.03
10.374999999999998,-61.345,19_13,0.03
10.405000000000001,-61.345000000000006,19_14,0.03
10.434999999999999,-61.345000000000006,19_15,0.03
10.465,-61.345,19_16,0.03
10.495000000000001,-61.345000000000006,19_17,0.03
10.524999999999999,-61.345000000000006,19_18,0.03
10.555000000000001,-61.345,19_19,0.03
10.585,-61.345000000000006,19_20,0.03
10.614999999999998,-61.345,19_21,0.03
10.645000000000001,-61.345000000000006,19_22,0.03
10.675,-61.345000000000006,19_23,0.03
10.705000000000002,-61.345,19_24,0.03
10.735000000000001,-61.345000000000006,19_25,0.03
10.765000000000002,-61.345000000000006,19_26,0.03
10.795,-61.345,19_27,0.03
10.825,-61.345000000000006,19_28,0.03
10.075,-61.315000000000005,20_3,0.03
10.105,-61.315000000000005,20_4,0.03
10.135000000000002,-61.315,20_5,0.03
10.165,-61.315000000000005,20_6,0.03
10.195,-61.315,20_7,0.03
10.225000000000001,-61.315000000000005,20_8,0.03
10.254999999999999,-61.315000000000005,20_9,0.03
10.285,-61.315,20_10,0.03
10.315000000000001,-61.315000000000005,20_11,0.03
10.344999999999999,-61.315000000000005,20_12,0.03
10.374999999999998,-61.315,20_13,0.03
10.405000000000001,-61.315000000000005,20_14,0.03
10.434999999999999,-61.315000000000005,20_15,0.03
10.465,-61.315,20_16,0.03
10.495000000000001,-61.315000000000005,20_17,0.03
10.524999999999999,-61.315000000000005,20_18,0.03
10.555000000000001,-61.315,20_19,0.03
10.585,-61.315000000000005,20_20,0.03
10.614999999999998,-61.315,20_21,0.03
10.645000000000001,-61.315000000000005,20_22,0.03
10.675,-61.315000000000005,20_23,0.03
10.705000000000002,-61.315,20_24,0.03
10.735000000000001,-61.315000000000005,20_25,0.03
10.765000000000002,-61.315000000000005,20_26,0.03
10.795,-61.315,20_27,0.03
10.075,-61.28499999999999,21_3,0.03
10.105,-61.28499999999999,21_4,0.03
10.135000000000002,-61.285000000000004,21_5,0.03
10.165,-61.28499999999999,21_6,0.03
10.195,-61.285000000000004,21_7,0.03
10.225000000000001,-61.28499999999999,21_8,0.03
10.254999999999999,-61.28499999999999,21_9,0.03
10.285,-61.285000000000004,21_10,0.03
10.315000000000001,-61.28499999999999,21_11,0.03
10.344999999999999,-61.28499999999999,21_12,0.03
10.374999999999998,-61.285000000000004,21_13,0.03
10.405000000000001,-61.28499999999999,21_14,0.03
10.434999999999999,-61.28499999999999,21_15,0.03
10.465,-61.285000000000004,21_16,0.03
10.495000000000001,-61.28499999999999,21_17,0.03
10.524999999999999,-61.28499999999999,21_18,0.03
10.555000000000001,-61.285000000000004,21_19,0.03
10.585,-61.28499999999999,21_20,0.03
10.614999999999998,-61.285000000000004,21_21,0.03
10.645000000000001,-61.28499999999999,21_22,0.03
10.675,-61.28499999999999,21_23,0.03
10.705000000000002,-61.285000000000004,21_24,0.03
10.735000000000001,-61.28499999999999,21_25,0.03
10.765000000000002,-61.28499999999999,21_26,0.03
10.795,-61.285000000000004,21_27,0.03
10.075,-61.255,22_3,0.03
10.104999999999999,-61.255,22_4,0.03
10.135000000000002,-61.254999999999995,22_5,0.03
10.165,-61.255,22_6,0.03
10.195000000000002,-61.254999999999995,22_7,0.03
10.225000000000001,-61.255,22_8,0.03
10.254999999999999,-61.255,22_9,0.03
10.285,-61.254999999999995,22_10,0.03
10.315,-61.255,22_11,0.03
10.344999999999997,-61.255,22_12,0.03
10.374999999999998,-61.254999999999995,22_13,0.03
10.405000000000001,-61.255,22_14,0.03
10.434999999999999,-61.255,22_15,0.03
10.465,-61.254999999999995,22_16,0.03
10.495,-61.255,22_17,0.03
10.524999999999999,-61.255,22_18,0.03
10.555,-61.254999999999995,22_19,0.03
10.585,-61.255,22_20,0.03
10.615,-61.254999999999995,22_21,0.03
10.645000000000001,-61.255,22_22,0.03
10.674999999999999,-61.255,22_23,0.03
10.705,-61.254999999999995,22_24,0.03
10.735,-61.255,22_25,0.03
10.765,-61.255,22_26,0.03
10.794999999999998,-61.254999999999995,22_27,0.03
10.075,-61.225,23_3,0.03
10.105,-61.225,23_4,0.03
10.135000000000002,-61.224999999999994,23_5,0.03
10.165,-61.225,23_6,0.03
10.195,-61.224999999999994,23_7,0.03
10.225000000000001,-61.225,23_8,0.03
10.254999999999999,-61.225,23_9,0.03
10.285,-61.224999999999994,23_10,0.03
10.315000000000001,-61.225,23_11,0.03
10.344999999999999,-61.225,23_12,0.03
10.374999999999998,-61.224999999999994,23_13,0.03
10.405000000000001,-61.225,23_14,0.03
10.434999999999999,-61.225,23_15,0.03
10.465,-61.224999999999994,23_16,0.03
10.495000000000001,-61.225,23_17,0.03
10.524999999999999,-61.225,23_18,0.03
10.555000000000001,-61.224999999999994,23_19,0.03
10.585,-61.225,23_20,0.03
10.614999999999998,-61.224999999999994,23_21,0.03
10.645000000000001,-61.225,23_22,0.03
10.675,-61.225,23_23,0.03
10.705000000000002,-61.224999999999994,23_24,0.03
10.735000000000001,-61.225,23_25,0.03
10.765000000000002,-61.225,23_26,0.03
10.795,-61.224999999999994,23_27,0.03
10.075,-61.195,24_3,0.03
10.105,-61.195,24_4,0.03
10.135000000000002,-61.195,24_5,0.03
10.165,-61.195,24_6,0.03
10.195,-61.195,24_7,0.03
10.225000000000001,-61.195,24_8,0.03
10.254999999999999,-61.195,24_9,0.03
10.285,-61.195,24_10,0.03
10.315000000000001,-61.195,24_11,0.03
10.344999999999999,-61.195,24_12,0.03
10.374999999999998,-61.195,24_13,0.03
10.405000000000001,-61.195,24_14,0.03
10.434999999999999,-61.195,24_15,0.03
10.465,-61.195,24_16,0.03
10.495000000000001,-61.195,24_17,0.03
10.524999999999999,-61.195,24_18,0.03
10.555000000000001,-61.195,24_19,0.03
10.585,-61.195,24_20,0.03
10.614999999999998,-61.195,24_21,0.03
10.645000000000001,-61.195,24_22,0.03
10.675,-61.195,24_23,0.03
10.705000000000002,-61.195,24_24,0.03
10.735000000000001,-61.195,24_25,0.03
10.765000000000002,-61.195,24_26,0.03
10.795,-61.195,24_27,0.03
10.075,-61.16499999999999,25_3,0.03
10.105,-61.16499999999999,25_4,0.03
10.135000000000002,-61.16499999999999,25_5,0.03
10.165,-61.16499999999999,25_6,0.03
10.195,-61.16499999999999,25_7,0.03
10.225000000000001,-61.16499999999999,25_8,0.03
10.254999999999999,-61.16499999999999,25_9,0.03
10.285,-61.16499999999999,25_10,0.03
10.315000000000001,-61.16499999999999,25_11,0.03
10.344999999999999,-61.16499999999999,25_12,0.03
10.374999999999998,-61.16499999999999,25_13,0.03
10.405000000000001,-61.16499999999999,25_14,0.03
10.434999999999999,-61.16499999999999,25_15,0.03
10.465,-61.16499999999999,25_16,0.03
10.495000000000001,-61.16499999999999,25_17,0.03
10.524999999999999,-61.16499999999999,25_18,0.03
10.555000000000001,-61.16499999999999,25_19,0.03
10.585,-61.16499999999999,25_20,0.03
10.614999999999998,-61.16499999999999,25_21,0.03
10.645000000000001,-61.16499999999999,25_22,0.03
10.675,-61.16499999999999,25_23,0.03
10.705000000000002,-61.16499999999999,25_24,0.03
10.735000000000001,-61.16499999999999,25_25,0.03
10.765000000000002,-61.16499999999999,25_26,0.03
10.795,-61.16499999999999,25_27,0.03
10.825,-61.16499999999999,25_28,0.03
10.075,-61.135,26_3,0.03
10.105,-61.135,26_4,0.03
10.135000000000002,-61.135,26_5,0.03
10.165,-61.135,26_6,0.03
10.195,-61.135,26_7,0.03
10.225000000000001,-61.135,26_8,0.03
10.254999999999999,-61.135,26_9,0.03
10.285,-61.135,26_10,0.03
10.315000000000001,-61.135,26_11,0.03
10.344999999999999,-61.135,26_12,0.03
10.374999999999998,-61.135,26_13,0.03
10.405000000000001,-61.135,26_14,0.03
10.434999999999999,-61.135,26_15,0.03
10.465,-61.135,26_16,0.03
10.495000000000001,-61.135,26_17,0.03
10.524999999999999,-61.135,26_18,0.03
10.555000000000001,-61.135,26_19,0.03
10.585,-61.135,26_20,0.03
10.614999999999998,-61.135,26_21,0.03
10.645000000000001,-61.135,26_22,0.03
10.675,-61.135,26_23,0.03
10.705000000000002,-61.135,26_24,0.03
10.735000000000001,-61.135,26_25,0.03
10.765000000000002,-61.135,26_26,0.03
10.795,-61.135,26_27,0.03
10.825,-61.135,26_28,0.03
10.105,-61.105,27_4,0.03
10.135000000000002,-61.105,27_5,0.03
10.165,-61.105,27_6,0.03
10.195,-61.105,27_7,0.03
10.225000000000001,-61.105,27_8,0.03
10.254999999999999,-61.105,27_9,0.03
10.285,-61.105,27_10,0.03
10.315000000000001,-61.105,27_11,0.03
10.344999999999999,-61.105,27_12,0.03
10.374999999999998,-61.105,27_13,0.03
10.405000000000001,-61.105,27_14,0.03
10.434999999999999,-61.105,27_15,0.03
10.465,-61.105,27_16,0.03
10.495000000000001,-61.105,27_17,0.03
10.524999999999999,-61.105,27_18,0.03
10.555000000000001,-61.105,27_19,0.03
10.585,-61.105,27_20,0.03
10.614999999999998,-61.105,27_21,0.03
10.645000000000001,-61.105,27_22,0.03
10.675,-61.105,27_23,0.03
10.705000000000002,-61.105,27_24,0.03
10.735000000000001,-61.105,27_25,0.03
10.765000000000002,-61.105,27_26,0.03
10.795,-61.105,27_27,0.03
10.825,-61.105,27_28,0.03
10.105,-61.074999999999996,28_4,0.03
10.135000000000002,-61.074999999999996,28_5,0.03
10.165,-61.074999999999996,28_6,0.03
10.195,-61.074999999999996,28_7,0.03
10.225000000000001,-61.074999999999996,28_8,0.03
10.254999999999999,-61.074999999999996,28_9,0.03
10.285,-61.074999999999996,28_10,0.03
10.315000000000001,-61.074999999999996,28_11,0.03
10.344999999999999,-61.074999999999996,28_12,0.03
10.374999999999998,-61.074999999999996,28_13,0.03
10.405000000000001,-61.074999999999996,28_14,0.03
10.434999999999999,-61.074999999999996,28_15,0.03
10.465,-61.074999999999996,28_16,0.03
10.495000000000001,-61.074999999999996,28_17,0.03
10.524999999999999,-61.074999999999996,28_18,0.03
10.555000000000001,-61.074999999999996,28_19,0.03
10.585,-61.074999999999996,28_20,0.03
10.614999999999998,-61.074999999999996,28_21,0.03
10.645000000000001,-61.074999999999996,28_22,0.03
10.675,-61.074999999999996,28_23,0.03
10.705000000000002,-61.074999999999996,28_24,0.03
10.735000000000001,-61.074999999999996,28_25,0.03
10.765000000000002,-61.074999999999996,28_26,0.03
10.795,-61.074999999999996,28_27,0.03
10.825,-61.074999999999996,28_28,0.03
10.104999999999999,-61.045,29_4,0.03
10.135000000000002,-61.045,29_5,0.03
10.165,-61.045,29_6,0.03
10.195000000000002,-61.045,29_7,0.03
10.225000000000001,-61.045,29_8,0.03
10.254999999999999,-61.045,29_9,0.03
10.285,-61.045,29_10,0.03
10.315,-61.045,29_11,0.03
10.344999999999997,-61.045,29_12,0.03
10.374999999999998,-61.045,29_13,0.03
10.405000000000001,-61.045,29_14,0.03
10.434999999999999,-61.045,29_15,0.03
10.465,-61.045,29_16,0.03
10.495,-61.045,29_17,0.03
10.524999999999999,-61.045,29_18,0.03
10.555,-61.045,29_19,0.03
10.585,-61.045,29_20,0.03
10.615,-61.045,29_21,0.03
10.645000000000001,-61.045,29_22,0.03
10.674999999999999,-61.045,29_23,0.03
10.705,-61.045,29_24,0.03
10.735,-61.045,29_25,0.03
10.765,-61.045,29_26,0.03
10.794999999999998,-61.045,29_27,0.03
10.825000000000001,-61.045,29_28,0.03
10.854999999999999,-61.045,29_29,0.03
10.135000000000002,-61.015,30_5,0.03
10.165,-61.015,30_6,0.03
10.195,-61.015,30_7,0.03
10.225000000000001,-61.015,30_8,0.03
10.254999999999999,-61.015,30_9,0.03
10.285,-61.015,30_10,0.03
10.315000000000001,-61.015,30_11,0.03
10.344999999999999,-61.015,30_12,0.03
10.374999999999998,-61.015,30_13,0.03
10.405000000000001,-61.015,30_14,0.03
10.434999999999999,-61.015,30_15,0.03
10.524999999999999,-61.015,30_18,0.03
10.555000000000001,-61.015,30_19,0.03
10.585,-61.015,30_20,0.03
10.614999999999998,-61.015,30_21,0.03
10.705000000000002,-61.015,30_24,0.03
10.735000000000001,-61.015,30_25,0.03
10.765000000000002,-61.015,30_26,0.03
10.795,-61.015,30_27,0.03
10.825,-61.015,30_28,0.03
10.855,-61.015,30_29,0.03
11.005,-61.015,30_34,0.03
10.135000000000002,-60.98500000000001,31_5,0.03
10.165,-60.98500000000001,31_6,0.03
10.254999999999999,-60.98500000000001,31_9,0.03
10.285,-60.98500000000001,31_10,0.03
10.315000000000001,-60.98500000000001,31_11,0.03
10.344999999999999,-60.98500000000001,31_12,0.03
10.705000000000002,-60.98500000000001,31_24,0.03
10.735000000000001,-60.98500000000001,31_25,0.03
10.765000000000002,-60.98500000000001,31_26,0.03
10.795,-60.98500000000001,31_27,0.03
10.825,-60.98500000000001,31_28,0.03
11.005,-60.98500000000001,31_34,0.03
10.315000000000001,-60.955000000000005,32_11,0.03
10.344999999999999,-60.955000000000005,32_12,0.03
10.735000000000001,-60.955000000000005,32_25,0.03
10.765000000000002,-60.955000000000005,32_26,0.03
10.795,-60.95499999999999,32_27,0.03
10.825,-60.955000000000005,32_28,0.03
10.855,-60.955000000000005,32_29,0.03
10.795,-60.925,33_27,0.03
10.825,-60.92499999999999,33_28,0.03
10.855,-60.92499999999999,33_29,0.03
10.825,-60.89499999999999,34_28,0.03
11.155000000000001,-60.83500000000001,36_39,0.03
11.184999999999999,-60.83500000000001,36_40,0.03
11.125,-60.805,37_38,0.03
11.155000000000001,-60.80499999999999,37_39,0.03
11.184999999999999,-60.80499999999999,37_40,0.03
11.214999999999998,-60.805,37_41,0.03
11.125,-60.775000000000006,38_38,0.03
11.155000000000001,-60.775,38_39,0.03
11.184999999999999,-60.775,38_40,0.03
11.214999999999998,-60.775000000000006,38_41,0.03
11.245000000000001,-60.775,38_42,0.03
11.155000000000001,-60.745,39_39,0.03
11.184999999999999,-60.745,39_40,0.03
11.214999999999998,-60.745,39_41,0.03
11.245000000000001,-60.745,39_42,0.03
11.155000000000001,-60.714999999999996,40_39,0.03
11.184999999999999,-60.714999999999996,40_40,0.03
11.214999999999998,-60.715,40_41,0.03
11.245000000000001,-60.714999999999996,40_42,0.03
11.275,-60.714999999999996,40_43,0.03
11.184999999999997,-60.684999999999995,41_40,0.03
11.214999999999998,-60.685,41_41,0.03
11.245,-60.684999999999995,41_42,0.03
11.274999999999999,-60.684999999999995,41_43,0.03
11.305,-60.685,41_44,0.03
11.184999999999999,-60.654999999999994,42_40,0.03
11.214999999999998,-60.65500000000001,42_41,0.03
11.245000000000001,-60.654999999999994,42_42,0.03
11.275,-60.654999999999994,42_43,0.03
11.305000000000001,-60.65500000000001,42_44,0.03
11.184999999999999,-60.62499999999999,43_40,0.03
11.214999999999998,-60.62500000000001,43_41,0.03
11.245000000000001,-60.62499999999999,43_42,0.03
11.275,-60.62499999999999,43_43,0.03
11.305000000000001,-60.62500000000001,43_44,0.03
11.335,-60.62499999999999,43_45,0.03
11.214999999999998,-60.59499999999999,44_41,0.03
11.245000000000001,-60.595,44_42,0.03
11.275,-60.595,44_43,0.03
11.305000000000001,-60.59499999999999,44_44,0.03
11.335,-60.595,44_45,0.03
11.245000000000001,-60.565,45_42,0.03
11.275,-60.565,45_43,0.03
11.305000000000001,-60.56499999999999,45_44,0.03
11.335,-60.565,45_45,0.03
11.245000000000001,-60.535,46_42,0.03
11.275,-60.535,46_43,0.03
11.305000000000001,-60.535,46_44,0.03
11.335,-60.535,46_45,0.03
11.365,-60.535,46_46,0.03
11.305,-60.504999999999995,47_44,0.03
11.335,-60.504999999999995,47_45,0.03
11.364999999999998,-60.504999999999995,47_46,0.03
