grid_id,lat,long,week_num,crime_num,do_num,do_num_1,do_num_2,do_num_3,do_num_4,do_num_5,do_num_6,do_num_7,do_spill,do_spill_1,do_spill_2,do_spill_3,do_spill_4,do_spill_5,do_spill_6,do_spill_7
1_1,10.025,-61.875,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_1,10.025,-61.875,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,0,0,0,,,,,,,,0,,,,,,,
1_2,10.075,-61.875,1,0,0,0,,,,,,,0,0,,,,,,
1_2,10.075,-61.875,2,0,0,0,0,,,,,,0,0,0,,,,,
1_2,10.075,-61.875,3,0,0,0,0,0,,,,,0,0,0,0,,,,
1_2,10.075,-61.875,4,0,0,0,0,0,0,,,,0,0,0,0,0,,,
1_2,10.075,-61.875,5,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,
1_2,10.075,-61.875,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
1_2,10.075,-61.875,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,9,0,0,0,0,0,0,0,0,0,0.17429842980508833,0,0,0,0,0,0,0
1_2,10.075,-61.875,10,0,0,0,0,0,0,0,0,0,0,0.17429842980508833,0,0,0,0,0,0
1_2,10.075,-61.875,11,0,0,0,0,0,0,0,0,0,0,0,0.17429842980508833,0,0,0,0,0
1_2,10.075,-61.875,12,0,0,0,0,0,0,0,0,0,0,0,0,0.17429842980508833,0,0,0,0
1_2,10.075,-61.875,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17429842980508833,0,0,0
1_2,10.075,-61.875,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17429842980508833,0,0
1_2,10.075,-61.875,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17429842980508833,0
1_2,10.075,-61.875,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17429842980508833
1_2,10.075,-61.875,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1_2,10.075,-61.875,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,0,0,0,,,,,,,,0,,,,,,,
2_2,10.075,-61.825,1,0,0,0,,,,,,,0,0,,,,,,
2_2,10.075,-61.825,2,0,0,0,0,,,,,,0,0,0,,,,,
2_2,10.075,-61.825,3,0,0,0,0,0,,,,,0,0,0,0,,,,
2_2,10.075,-61.825,4,0,0,0,0,0,0,,,,0,0,0,0,0,,,
2_2,10.075,-61.825,5,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,
2_2,10.075,-61.825,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
2_2,10.075,-61.825,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_2,10.075,-61.825,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,0,0,0,,,,,,,,0,,,,,,,
2_3,10.124999999999998,-61.825,1,0,0,0,,,,,,,0,0,,,,,,
2_3,10.124999999999998,-61.825,2,0,0,0,0,,,,,,0,0,0,,,,,
2_3,10.124999999999998,-61.825,3,0,0,0,0,0,,,,,0,0,0,0,,,,
2_3,10.124999999999998,-61.825,4,0,0,0,0,0,0,,,,0,0,0,0,0,,,
2_3,10.124999999999998,-61.825,5,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,
2_3,10.124999999999998,-61.825,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
2_3,10.124999999999998,-61.825,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2_3,10.124999999999998,-61.825,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,0,0,0,,,,,,,,0,,,,,,,
3_2,10.075,-61.775000000000006,1,0,0,0,,,,,,,0,0,,,,,,
3_2,10.075,-61.775000000000006,2,0,0,0,0,,,,,,0,0,0,,,,,
3_2,10.075,-61.775000000000006,3,0,0,0,0,0,,,,,0,0,0,0,,,,
3_2,10.075,-61.775000000000006,4,0,0,0,0,0,0,,,,0,0,0,0,0,,,
3_2,10.075,-61.775000000000006,5,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,
3_2,10.075,-61.775000000000006,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
3_2,10.075,-61.775000000000006,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_2,10.075,-61.775000000000006,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_3,10.125,-61.775000000000006,0,0,0,,,,,,,,0,,,,,,,
3_3,10.125,-61.775000000000006,1,0,0,0,,,,,,,0,0,,,,,,
3_3,10.125,-61.775000000000006,2,0,0,0,0,,,,,,0,0,0,,,,,
3_3,10.125,-61.775000000000006,3,0,0,0,0,0,,,,,0,0,0,0,,,,
3_3,10.125,-61.775000000000006,4,0,0,0,0,0,0,,,,0,0,0,0,0,,,
3_3,10.125,-61.775000000000006,5,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,
3_3,10.125,-61.775000000000006,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
3_3,10.125,-61.775000000000006,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_3,10.125,-61.775000000000006,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_3,10.125,-61.775000000000006,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
